CountDeclMethodPrivate,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,AvgLineComment,CountDeclClass,CountDeclMethodProtected,CountDeclInstanceVariable,RatioCommentToCode,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Mean,CountInput_Min,CountOutput_Mean,CountOutput_Min,CountPath_Min,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_LINE,target
21.0,-1.0,1.0,0.0,-1.0,2.0,6.0,3.0,0.02,2.0,21.0,4.0,1.0,0.0,11.0,2.0,3.6,0.0,5.98,-1.0,1.0,0.0,0.0,1.0,-1.0,0
-0.59,0.59,1.0,0.0,0.59,1.0,2.0,4.13,0.78,1.0,11.48,-0.18,1.41,-4.13,5.89,1.0,1.82,1.0,3.37,1.41,1.0,0.0,0.0,2.18,1.77,0
0.0,0.0,1.0,0.0,1.6,1.0,0.4,3.0,0.34,-0.6,5.19,1.0,1.0,0.0,-0.81,2.0,0.87,1.0,-0.22,0.4,1.0,0.0,0.0,1.4,-1.81,0
-14.72,0.0,0.3,0.0,0.7,2.0,2.3,0.6,0.21,2.1,-2.33,1.7,1.6,0.0,-4.41,2.0,1.05,0.7,2.1,0.7,2.4,0.0,0.0,1.3,0.3,0
-0.97,0.0,1.0,-0.97,-1.92,1.0,2.0,0.05,0.51,-0.97,-2.7,0.03,1.03,8.0,-0.92,1.0,1.55,1.0,0.08,1.0,1.0,0.97,0.0,2.0,-1.92,0
0.0,0.0,1.0,0.0,0.0,1.0,-0.55,0.0,1.39,-0.55,-0.65,1.0,3.45,0.0,-1.2,1.0,1.23,2.0,0.24,1.45,1.0,0.55,0.0,1.45,-1.65,0
0.0,0.0,1.98,0.0,15.7,1.98,2.94,7.85,-0.45,0.98,8.83,3.94,0.02,0.0,8.91,1.0,3.86,-0.96,7.83,0.04,1.0,0.0,0.0,3.0,4.91,0
0.62,0.0,1.0,0.0,0.0,1.0,0.0,1.62,1.21,0.0,136.28,1.0,1.0,0.0,0.15,2.62,3.83,2.38,2.66,2.62,1.0,0.0,0.0,1.77,1.23,0
21.0,-10.02,1.0,0.0,-3.54,2.0,4.18,5.0,-2.21,2.0,20.16,5.0,2.77,-0.59,20.0,2.59,1.24,0.59,6.81,0.59,1.0,1.0,0.0,-0.18,0.41,0
0.0,-2.19,1.0,0.0,0.55,1.0,1.0,0.0,-0.44,1.0,2.36,1.0,3.1,-1.64,4.55,1.55,-0.38,-0.55,4.34,2.55,1.0,0.0,0.0,0.9,3.0,0
0.0,0.0,1.92,0.0,0.0,1.0,1.92,0.0,-3.92,1.92,6.75,1.92,2.92,-0.92,6.75,1.0,2.93,0.0,6.65,3.83,1.92,0.0,0.0,2.92,3.92,0
0.0,-11.97,1.0,0.86,-7.7,1.0,0.0,0.86,-7.84,0.0,-10.97,1.0,2.71,-0.86,-1.71,2.71,-4.47,0.0,2.24,1.86,1.0,1.0,0.0,0.14,0.86,0
0.0,0.0,1.0,32.18,2.84,1.0,0.0,2.84,-0.05,0.0,6.79,4.0,2.05,0.0,0.0,1.0,0.72,0.05,0.03,0.05,1.0,1.0,0.0,0.05,-0.95,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.19,0.0,4.0,3.0,3.0,0.0,-0.68,1.0,1.13,-0.37,1.07,0.32,1.0,1.0,0.0,0.32,0.68,0
1.0,0.0,0.4,0.0,-7.56,1.4,-1.79,1.82,0.98,-0.6,26.22,-0.79,0.8,0.0,1.61,2.6,2.06,1.79,-0.06,1.2,1.0,0.0,0.0,1.6,-0.99,0
24.56,0.0,2.84,6.0,2.16,1.0,-0.84,3.0,-0.32,1.0,34.41,4.69,1.84,-6.75,12.81,1.0,3.0,1.0,7.03,1.0,1.0,1.84,0.0,3.84,3.0,1
0.0,0.0,1.0,1.86,0.0,1.0,0.0,2.0,-0.59,0.0,11.43,1.0,1.0,0.0,3.79,2.0,3.49,-0.93,2.81,0.07,1.0,0.0,0.0,2.93,0.0,0
4.66,2.99,3.0,2.99,1.01,4.99,-1.33,9.96,-3.04,1.0,18.61,3.0,0.67,2.65,8.0,2.66,4.4,-0.66,3.38,1.0,1.0,0.66,0.0,4.0,0.66,0
1.0,0.0,1.0,1.0,1.43,1.0,0.0,1.21,1.33,2.57,7.29,1.21,2.0,-1.57,6.14,1.0,-5.27,-1.57,5.7,4.93,1.0,0.0,0.0,0.21,4.57,0
0.0,0.0,1.0,0.0,2.22,1.0,2.48,0.0,4.89,1.0,5.48,1.0,3.48,0.0,2.52,1.0,1.03,0.0,2.93,1.26,1.0,0.0,0.0,0.52,3.0,0
0.0,0.0,1.73,0.0,0.0,1.0,0.0,1.0,-0.7,0.0,2.73,1.73,3.2,-1.46,2.0,2.0,4.0,3.0,3.23,2.73,1.73,0.0,0.0,3.0,0.0,0
0.0,3.55,1.0,0.0,0.0,1.0,1.0,0.0,3.61,1.0,-150.59,1.0,-0.66,2.66,1.22,0.11,3.66,0.89,1.53,2.0,1.0,0.0,0.0,2.89,-1.66,0
-0.64,0.0,1.0,-1.29,2.0,-0.93,-3.21,-0.57,2.11,0.0,130.94,1.0,2.36,1.0,-3.79,1.0,5.51,2.64,3.92,1.64,1.0,0.0,0.0,2.07,1.93,0
0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.28,0.0,3.68,-0.32,-0.32,1.0,2.32,2.66,2.59,1.32,1.49,1.66,1.0,-0.66,0.0,3.32,0.0,0
4.0,6.73,3.0,1.0,3.0,3.0,0.0,2.0,2.77,1.0,-113.02,3.0,-0.15,0.72,6.57,1.28,2.37,0.0,2.18,1.0,1.0,0.0,0.0,4.0,-2.15,0
0.0,-0.63,1.0,0.0,2.0,1.0,0.63,0.0,-0.77,0.63,3.26,1.0,3.26,-0.63,3.89,1.63,5.05,1.0,5.18,3.26,1.0,0.0,0.0,1.37,1.63,0
-7.19,2.69,-0.8,0.9,-0.9,1.0,-1.8,-0.8,1.34,-0.9,-11.47,-1.69,1.9,-1.8,-2.49,2.9,-0.24,3.0,1.23,2.0,1.0,-0.67,0.0,3.0,1.8,0
0.0,1.0,1.0,0.0,2.76,1.0,1.84,-1.84,9.33,0.0,-0.84,1.0,1.84,1.0,0.92,-0.92,-0.69,0.92,-0.92,0.0,1.0,0.0,0.0,2.08,0.0,0
0.96,5.0,1.96,0.0,3.0,1.96,-0.92,0.96,0.86,0.0,24.41,2.96,1.96,2.0,4.0,1.0,3.35,0.0,3.75,1.0,1.0,0.0,0.0,1.0,3.96,0
0.0,0.0,1.57,0.0,0.0,1.0,0.0,0.57,-2.9,0.0,1.14,1.57,1.0,-1.14,5.14,1.57,4.28,2.71,4.64,3.14,1.57,0.0,0.0,4.14,-0.57,0
-3.56,0.0,1.0,-2.56,-3.56,-2.12,-8.79,-2.68,-0.28,0.0,-28.16,1.0,2.11,0.22,9.67,-0.67,2.31,0.89,3.38,0.0,1.0,0.89,0.0,3.78,1.78,0
0.0,0.0,1.0,0.0,2.59,1.0,0.0,3.0,1.59,0.0,0.66,0.41,2.59,-0.59,2.59,1.0,4.25,2.59,3.22,1.0,1.0,0.0,0.0,3.59,2.59,0
0.0,0.0,1.0,0.0,2.0,1.0,-2.07,-1.45,2.92,1.38,-0.45,1.0,3.69,1.0,4.76,1.0,3.75,1.31,6.08,5.14,1.0,0.0,0.0,4.0,1.38,0
0.05,-1.9,1.0,-0.95,0.1,0.1,0.0,5.05,1.13,-3.8,32.9,3.85,2.0,5.7,3.05,2.0,2.24,-0.95,2.69,0.95,1.0,0.95,0.0,-0.9,2.0,0
-0.94,-1.87,1.0,-0.94,-0.87,-0.87,2.0,1.06,1.6,-3.74,9.87,3.81,2.0,13.61,1.06,1.0,3.73,0.06,1.73,1.94,1.0,0.94,0.0,0.13,1.0,0
6.0,4.84,2.0,6.0,2.4,1.0,0.0,0.58,2.44,1.0,15.6,3.0,-0.81,0.0,0.4,0.4,-0.13,-0.81,2.51,0.4,1.0,1.0,0.0,1.79,1.19,0
17.63,0.0,1.27,-4.37,-2.18,1.0,1.0,0.54,0.1,-0.73,22.99,3.0,4.46,0.0,15.27,1.0,3.01,1.0,4.09,1.0,1.0,1.0,0.0,1.54,-1.18,0
18.53,17.0,1.88,0.0,7.24,0.12,0.88,-3.53,8.48,0.0,17.0,2.76,0.88,1.0,12.59,-0.88,8.31,0.88,3.56,0.88,1.0,0.88,0.0,4.76,0.12,0
19.09,-14.75,1.87,0.0,-7.81,1.0,2.87,1.74,-7.31,0.0,16.15,2.74,4.6,-0.87,15.15,1.87,-1.91,0.87,5.49,1.87,1.0,1.87,0.0,1.0,0.0,0
0.0,17.0,1.0,0.0,9.0,1.0,0.0,0.0,9.04,0.0,21.45,1.0,0.64,1.64,0.73,0.64,6.61,-0.64,0.44,-0.64,1.0,0.0,0.0,3.0,1.0,0
2.0,2.0,1.0,1.0,2.0,3.0,0.0,0.39,2.11,4.0,-2.86,1.0,2.0,0.39,1.61,0.39,2.16,1.39,2.43,1.61,1.0,0.0,0.0,2.39,0.61,0
0.0,0.0,1.0,0.0,-1.54,1.0,1.0,2.51,0.04,0.0,11.07,2.51,0.98,0.51,9.51,1.0,3.06,1.0,3.41,1.0,1.0,0.0,0.0,2.49,2.0,0
2.0,0.0,1.68,1.0,11.87,0.32,3.04,5.08,1.11,0.68,8.4,4.04,3.36,-0.68,8.4,0.32,4.85,3.0,8.59,1.32,1.0,0.75,0.0,2.0,4.4,0
0.76,0.0,1.0,-1.51,0.0,1.0,0.0,2.27,0.48,13.0,162.31,1.76,1.73,0.0,13.73,1.76,7.73,8.0,24.27,23.76,1.0,0.0,0.0,0.49,3.27,0
0.0,5.0,1.0,0.0,2.28,2.43,1.0,-1.43,0.33,0.0,35.43,2.72,0.28,1.28,6.87,2.43,0.19,-2.15,3.66,1.0,1.0,0.72,0.0,-1.15,0.85,0
5.08,0.77,2.54,2.77,1.54,5.54,3.46,6.23,-0.09,0.77,26.85,3.54,2.0,0.0,15.38,2.77,4.82,0.0,2.61,1.0,1.0,0.0,0.0,5.54,0.0,0
0.0,5.0,1.0,0.0,1.26,1.0,1.0,0.0,-0.11,0.0,34.87,4.6,1.87,2.0,2.26,1.0,0.59,0.0,0.91,0.13,1.0,0.87,0.0,0.13,2.13,0
21.74,-4.94,1.0,0.0,-2.96,1.99,1.98,7.94,-0.61,1.98,217.06,4.96,1.0,-1.98,16.8,2.99,4.85,1.0,7.61,1.01,1.0,0.99,0.0,1.0,1.02,0
0.0,0.0,1.0,0.0,2.0,-0.56,1.56,-1.67,1.74,0.0,-4.01,1.0,5.11,0.0,4.34,1.0,4.0,1.22,2.74,0.22,1.0,0.0,0.0,2.22,2.0,0
2.0,0.0,0.0,33.98,-9.99,0.0,-3.0,-2.0,-0.46,-1.0,1.0,1.0,1.0,0.0,-3.0,1.0,42.35,2.0,-1.16,3.0,1.0,0.0,0.0,2.0,-5.0,0
1.0,3.29,1.0,0.0,0.0,1.0,-0.82,-1.64,2.76,0.0,0.71,3.18,0.36,9.47,-7.4,0.18,4.32,1.0,0.86,1.18,1.0,1.0,0.0,1.0,-1.64,0
-3.81,1.0,2.0,6.0,0.0,10.1,11.31,1.31,0.87,-1.79,24.71,0.42,4.58,2.0,26.88,2.1,1.09,0.9,3.35,0.9,1.0,-0.49,1.0,4.79,6.1,0
-0.7,1.41,1.0,-2.11,2.11,-1.11,1.7,-8.44,1.57,1.0,14.26,1.7,2.0,-1.41,4.41,0.3,1.06,0.0,3.56,2.0,1.0,-0.7,0.0,2.0,2.41,0
22.0,0.0,2.0,2.31,2.31,1.0,1.0,2.77,0.3,0.0,-105.06,3.77,1.46,0.0,14.46,1.0,4.85,1.77,6.89,1.77,1.0,1.0,0.0,2.23,0.23,0
-6.85,0.0,-0.71,0.0,1.71,1.0,3.0,2.43,4.79,-0.86,-6.69,-1.57,2.71,-1.71,-1.57,1.0,-2.04,1.86,1.07,0.0,1.0,-0.64,0.0,2.14,1.0,0
0.0,2.39,1.0,0.8,0.0,1.0,0.0,2.0,0.42,0.0,3.81,0.2,3.0,-0.8,3.2,1.8,3.07,1.0,1.47,1.0,1.0,0.0,0.0,3.0,1.6,0
0.0,-2.64,1.0,-0.88,0.0,1.0,0.0,-0.88,5.12,1.76,1.12,1.0,2.0,0.0,5.41,0.12,-1.12,0.0,5.67,6.41,1.0,0.0,0.0,1.88,1.88,0
0.0,-2.66,1.0,0.0,0.0,1.0,1.33,2.0,-0.82,0.0,7.0,1.0,4.33,-1.99,5.99,1.66,1.53,0.34,1.93,1.66,1.0,0.66,0.0,1.67,0.0,0
8.0,0.0,3.0,0.89,1.0,1.0,2.0,2.11,-1.49,1.0,18.0,4.0,3.66,3.77,6.77,1.0,8.54,0.0,5.3,1.0,1.0,0.75,0.0,1.11,0.0,0
1.88,0.0,1.0,0.94,0.94,1.0,2.0,1.94,-0.04,-0.94,21.88,1.94,2.0,0.0,2.88,1.0,2.77,2.82,4.77,1.0,1.0,0.7,0.0,2.0,0.0,0
1.14,0.0,1.57,3.42,0.57,2.14,-0.57,-1.14,3.37,0.0,-2.42,2.14,3.43,-4.56,15.95,1.57,2.14,-0.57,2.61,1.0,1.0,0.23,0.0,2.14,3.85,0
0.0,5.33,1.0,0.0,0.0,3.0,0.0,-0.66,2.23,0.0,7.0,2.0,1.33,-3.33,4.33,2.33,-10.63,-1.33,2.48,0.33,1.0,1.0,0.0,-1.0,0.0,0
-1.05,0.0,1.0,1.58,2.53,1.0,0.0,1.47,2.4,0.0,0.89,-0.05,2.47,1.0,1.47,1.0,-16.98,1.47,3.46,-0.05,1.0,0.0,0.0,3.47,1.05,0
0.0,-7.24,1.0,0.0,0.0,1.0,1.0,2.91,-2.2,0.0,4.38,3.81,4.72,-0.91,9.0,1.91,4.51,1.91,4.0,1.91,1.0,0.91,0.0,2.09,2.0,0
0.56,-0.56,2.0,0.0,15.44,2.0,3.0,4.06,2.05,1.0,3.25,3.44,4.69,0.0,2.06,1.0,3.23,0.0,6.58,0.0,1.0,-0.56,0.0,0.88,3.31,0
0.0,0.0,1.0,0.0,-0.98,1.0,2.98,1.96,1.36,0.0,9.87,1.98,5.0,0.0,10.85,1.0,3.21,0.98,2.38,0.0,1.0,0.0,0.0,2.96,1.96,0
7.17,4.14,3.0,-0.83,1.0,1.0,2.83,1.35,0.09,0.17,36.19,4.0,0.17,3.65,5.83,1.0,7.06,0.0,4.03,1.0,1.0,0.75,0.0,2.0,0.0,0
0.0,0.0,1.0,0.0,2.74,1.0,0.0,4.0,2.03,0.0,6.13,1.0,4.74,1.87,1.87,0.13,7.97,4.74,3.3,1.0,1.0,0.0,0.0,5.74,3.0,0
6.0,-0.96,2.0,6.0,3.96,1.0,0.0,-3.74,2.06,1.0,2.48,2.04,1.96,0.0,-6.7,1.0,3.84,1.0,3.7,1.96,1.0,0.04,0.0,2.04,1.07,0
-0.78,0.0,1.0,0.78,3.78,1.0,0.0,0.0,1.58,0.78,7.28,-0.57,4.0,0.0,1.57,1.0,-33.95,-1.57,-0.4,-0.57,1.0,0.0,0.0,2.22,2.35,0
9.41,17.0,1.63,3.76,8.37,7.27,8.78,-1.88,8.96,0.0,37.71,2.25,0.0,2.25,22.71,1.25,7.52,-0.63,3.12,-0.63,1.0,-0.37,0.63,3.0,3.51,0
0.0,0.0,1.99,0.0,18.85,1.99,4.97,5.94,5.59,0.99,8.94,3.97,1.02,0.0,5.96,1.0,4.04,0.01,5.83,0.01,1.0,0.0,0.0,0.01,4.95,0
0.57,0.0,1.57,0.0,1.0,1.57,0.86,2.57,1.43,0.0,2.28,1.57,2.57,8.0,2.0,1.0,3.94,1.0,2.07,1.0,1.0,0.0,0.0,2.0,1.57,0
0.0,4.0,1.0,0.0,0.95,1.0,1.9,0.95,3.29,0.0,8.76,1.0,0.95,10.62,0.0,0.0,3.73,0.05,-0.11,-0.95,1.0,0.0,0.0,3.0,0.95,0
0.0,0.0,1.0,0.0,1.0,0.07,-1.78,1.14,1.49,12.06,-8.77,1.0,1.93,0.0,12.13,1.07,8.1,8.42,21.66,22.34,1.0,0.0,0.0,2.0,0.0,0
2.5,0.0,1.0,0.75,0.75,1.0,0.0,3.75,-0.21,-0.75,222.75,2.75,1.0,0.0,1.75,2.0,4.39,3.25,4.39,2.0,1.0,0.56,0.0,1.0,1.5,0
0.7,0.0,1.0,0.0,1.0,1.0,-0.7,0.0,0.75,-0.7,0.0,3.1,2.0,4.9,-1.8,1.0,1.47,0.7,0.81,2.0,1.0,0.7,0.0,0.3,-2.1,0
0.0,0.76,1.0,0.0,1.76,1.0,2.0,8.35,-2.07,0.0,13.69,1.76,-0.29,0.0,8.64,1.0,2.78,0.76,6.55,1.0,1.0,0.76,0.0,3.53,1.53,0
1.0,0.0,1.55,0.45,3.0,-1.19,2.45,-0.38,0.62,3.0,-3.76,3.55,1.55,-1.09,5.55,1.45,10.5,3.09,11.17,5.09,1.0,0.5,0.0,6.09,1.0,0
-1.38,0.0,1.69,0.0,-1.38,1.0,1.0,-1.38,1.59,1.0,3.31,-0.38,3.38,0.0,8.83,1.0,-24.78,0.0,3.8,1.31,1.0,0.0,0.0,3.38,3.0,0
0.0,0.0,1.0,0.0,0.0,1.0,-0.84,-1.69,0.18,0.0,170.25,0.16,2.16,0.0,-2.22,1.0,0.79,0.0,2.42,0.84,1.0,0.0,0.0,2.0,1.31,0
0.0,4.0,1.0,0.0,0.0,2.64,0.0,3.28,2.33,0.0,11.38,1.0,-3.28,3.0,-1.64,0.0,2.98,1.0,-0.34,0.0,1.0,0.0,0.0,2.18,0.0,0
22.0,0.0,2.0,0.0,2.68,1.0,2.79,1.11,3.39,0.0,31.0,3.0,4.79,0.0,16.0,0.11,1.18,-0.79,4.59,0.11,1.0,1.0,0.0,1.21,1.0,0
0.0,0.0,0.0,0.0,0.0,1.0,-1.21,-1.21,6.3,0.0,-4.83,0.0,1.0,-3.83,0.0,1.0,-2.11,-0.6,1.51,1.81,0.0,0.0,0.0,1.6,-0.6,0
-19.45,0.0,1.0,0.0,3.0,0.03,-0.92,-1.94,5.3,-1.94,189.67,-1.92,3.0,0.0,-16.48,1.0,0.0,1.97,-0.88,2.94,1.0,-0.97,0.0,1.0,1.94,0
1.0,0.73,1.0,1.0,3.73,1.0,0.0,7.09,-1.59,1.0,21.46,2.73,1.27,0.0,9.55,1.0,3.97,0.73,3.53,0.27,1.0,0.73,0.0,2.46,4.46,0
-1.31,-0.66,-0.31,1.0,-1.31,3.69,1.66,7.34,0.47,-0.66,17.03,0.34,3.0,2.0,5.03,1.34,2.29,1.97,3.94,0.66,1.0,0.49,0.0,0.69,0.66,0
0.0,-10.36,1.0,1.83,-2.65,1.0,0.0,0.61,-4.11,0.0,-10.36,1.61,2.61,-0.61,-0.22,1.61,-2.56,0.61,3.81,2.61,1.0,0.0,0.0,-0.22,0.61,0
0.0,0.0,1.0,33.47,4.0,1.0,0.0,3.47,0.4,0.0,5.42,1.0,0.42,-1.05,0.95,1.0,-0.45,0.0,0.36,0.0,1.0,0.53,0.0,2.0,0.0,0
-0.99,0.0,0.01,0.0,2.98,-0.99,0.99,-2.98,6.33,2.0,-3.96,0.01,1.01,0.0,3.01,0.01,-0.37,0.99,5.51,6.99,1.0,0.0,0.0,2.01,1.01,0
-3.53,-0.88,1.0,-3.53,-4.41,-5.18,-5.06,-15.0,0.15,1.0,-39.12,0.12,2.88,-1.76,-2.65,-0.76,0.31,1.0,1.39,1.12,1.0,0.0,0.0,1.88,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,2.0,-1.43,1.91,1.0,2.85,0.28,4.15,0.0,-2.15,1.0,1.1,1.0,1.55,2.72,1.0,0.0,0.0,0.28,-0.72,0
0.0,0.0,1.0,0.0,1.74,-0.74,0.0,-4.35,0.94,0.0,173.52,1.87,3.87,1.74,2.87,1.0,8.18,0.87,3.22,0.0,1.0,0.0,0.0,3.74,3.87,0
15.0,1.0,2.0,6.0,0.0,11.0,14.0,6.32,-0.09,0.0,52.06,4.0,1.58,2.58,43.0,3.0,7.0,1.74,7.21,-0.58,1.0,0.41,1.0,4.74,8.74,1
2.0,2.0,1.0,1.79,1.21,3.0,0.0,1.79,0.33,4.0,6.71,1.0,2.79,1.0,2.57,1.0,6.13,2.79,0.68,-1.36,1.0,0.0,0.0,3.0,0.79,0
2.57,1.71,1.0,1.71,2.0,2.71,0.0,6.56,-0.15,0.0,7.99,4.0,2.0,-1.14,1.57,1.57,36.51,0.86,4.03,3.0,1.0,0.57,0.0,-0.28,0.57,0
0.0,0.0,1.0,0.0,2.75,1.0,0.92,2.0,4.57,-0.92,6.08,1.0,3.92,0.0,3.08,1.0,2.7,1.92,0.36,0.08,1.0,0.0,0.0,2.08,-0.92,0
0.0,0.0,1.0,0.0,1.79,1.0,0.79,0.79,0.28,0.0,1.0,1.0,0.42,0.0,-1.37,1.79,-0.9,0.0,1.23,1.0,1.0,0.0,0.0,0.21,0.0,0
-0.6,0.0,1.0,3.0,2.4,0.4,1.2,-1.4,0.86,0.0,-13.79,2.0,1.0,4.8,-1.2,0.4,3.76,1.6,3.29,1.6,1.0,0.0,0.0,1.6,1.4,0
1.0,0.0,2.0,0.0,-1.08,3.0,1.54,4.08,-0.43,0.0,11.23,2.54,4.0,0.0,7.77,2.0,0.93,0.0,2.1,-0.54,1.0,0.0,0.0,2.54,2.54,0
2.0,0.0,1.0,2.0,0.0,5.46,5.0,9.92,-0.49,0.0,29.57,2.0,-0.92,0.0,8.54,2.0,2.45,0.0,2.64,1.0,1.0,0.0,0.0,3.27,0.0,0
0.0,-0.84,1.0,28.42,3.34,1.0,0.0,3.34,0.22,0.0,6.02,1.0,5.67,-0.84,1.67,1.84,0.84,0.0,2.07,1.0,1.0,0.0,0.0,0.16,1.0,0
0.0,0.0,1.0,0.5,0.0,3.01,-0.5,4.01,1.8,0.0,8.52,1.0,4.5,1.0,3.01,1.5,2.46,2.0,2.78,1.5,1.0,-0.5,0.0,2.5,0.0,0
-1.35,0.0,1.0,-0.68,-0.68,3.0,-0.68,6.0,0.61,0.0,9.97,0.32,0.32,0.0,-2.03,1.68,1.48,1.0,-0.5,1.0,1.0,-0.51,0.0,2.68,-0.68,0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.93,1.41,-12.04,3.93,2.0,1.22,0.0,-4.97,1.93,3.63,-2.63,-15.33,-17.46,1.0,0.0,0.0,4.93,-0.93,0
-20.19,0.0,0.08,0.0,3.84,1.0,-0.92,-0.84,2.49,0.0,-18.61,0.16,1.08,2.0,-11.85,1.0,9.78,2.0,0.55,1.92,1.0,-0.92,0.0,3.08,1.0,0
6.28,0.0,3.0,0.0,0.14,1.0,2.0,4.72,0.81,1.0,20.58,1.42,1.86,2.86,5.0,1.0,-27.8,0.86,2.06,-0.72,1.0,0.75,0.0,3.72,2.58,0
2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.58,-0.64,0.0,6.3,4.0,2.0,0.0,2.73,1.0,47.36,2.58,5.11,3.58,1.0,0.0,0.0,2.58,0.58,0
0.0,0.0,1.0,-2.83,-2.83,1.0,0.94,0.94,0.61,13.0,8.54,1.0,4.94,0.0,24.48,1.0,7.43,8.0,21.96,23.0,1.0,0.0,0.0,3.88,1.0,0
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.07,0.31,0.0,3.22,1.0,2.07,0.0,3.07,1.0,1.82,0.07,1.38,1.93,1.0,0.0,0.0,1.15,0.07,0
1.0,-1.0,1.0,-0.5,1.0,-0.0,0.0,2.5,1.24,-2.0,5.0,4.0,1.5,-0.5,0.5,1.0,43.87,1.0,3.62,3.0,1.0,0.0,0.0,1.5,0.0,0
-1.96,-1.96,1.35,-3.27,-3.92,-2.27,-3.92,-6.54,1.88,-0.65,-11.39,0.69,3.35,-1.31,4.73,0.35,3.88,2.0,1.7,2.0,1.0,0.0,0.0,4.65,-1.96,0
0.0,0.0,1.0,0.0,0.0,2.48,0.0,6.44,0.84,0.0,-119.16,1.0,3.52,0.0,0.52,1.0,1.33,1.74,1.57,1.74,1.0,0.0,0.0,3.0,-2.22,0
2.0,2.0,1.0,1.0,1.06,3.0,-1.88,-1.82,3.44,4.0,0.12,1.0,3.88,1.0,0.06,1.0,2.94,2.0,-1.19,1.0,1.0,0.0,0.0,2.06,0.94,0
5.39,1.0,1.7,8.18,5.7,10.39,11.7,19.0,1.05,0.0,68.7,3.39,1.3,2.0,27.22,4.7,8.09,0.0,5.43,1.0,1.0,0.28,0.0,3.09,5.18,0
1.61,0.0,1.0,0.0,0.0,1.0,0.0,-0.61,1.36,0.0,1.55,3.39,3.22,6.39,1.22,1.0,3.76,1.61,3.09,2.0,1.0,1.0,0.0,0.39,0.0,0
0.69,0.0,1.0,0.0,-0.69,1.69,0.0,6.16,0.85,0.0,23.82,1.0,3.61,0.0,4.78,1.69,2.72,1.0,3.34,0.31,1.0,0.0,0.0,1.61,1.39,0
0.0,0.0,1.0,-1.62,0.0,1.0,0.0,2.81,3.32,0.0,-1.67,1.0,-1.43,0.0,-1.62,1.81,1.04,1.62,1.14,1.81,1.0,0.0,0.0,2.0,0.0,0
0.0,0.0,1.0,0.7,1.0,-0.41,2.0,2.3,0.49,0.0,2.3,1.0,4.11,0.7,1.7,0.3,1.14,0.0,5.9,1.0,1.0,0.0,0.0,1.3,0.0,0
0.0,0.0,1.0,0.0,-0.78,1.0,0.78,2.35,0.08,0.0,2.22,4.0,2.22,-6.26,-0.78,1.0,0.72,1.0,2.51,0.22,1.0,1.0,0.0,1.78,0.0,0
3.05,0.76,3.29,0.76,2.29,2.52,0.0,2.52,-3.97,0.76,16.09,3.29,2.76,0.24,6.09,2.76,4.65,1.0,4.26,1.76,1.76,0.0,0.0,4.29,0.0,0
0.0,0.74,1.0,0.0,1.0,1.0,1.0,3.0,3.69,-1.48,6.26,1.0,-0.48,0.74,-2.71,1.26,1.71,1.0,-3.1,-3.45,1.0,0.0,0.0,2.0,-2.22,0
-3.52,0.0,0.3,-4.23,-1.11,1.0,0.0,-2.11,1.43,-0.7,-8.46,-0.41,4.11,0.0,3.41,1.0,-0.75,0.0,3.71,4.0,1.0,-0.7,0.0,1.59,-2.11,0
-1.48,0.0,1.0,-1.48,1.48,-1.23,-3.71,-2.97,1.4,0.0,-11.85,3.26,3.0,0.0,-5.94,0.26,2.64,2.48,0.88,1.0,1.0,1.0,0.0,0.26,1.48,0
0.0,0.0,1.0,0.0,3.95,1.0,2.0,0.95,6.01,0.0,2.0,-1.86,3.0,0.0,3.9,1.0,1.82,1.0,2.77,1.0,1.0,-0.95,0.0,2.9,0.95,0
-9.41,1.0,1.0,5.41,5.0,10.41,12.41,20.41,1.03,-1.41,63.76,-0.12,2.71,2.0,-0.06,4.0,1.74,0.0,1.1,1.71,1.0,-0.71,0.0,3.12,0.29,0
0.0,-15.74,1.0,0.0,-6.48,1.0,1.0,0.93,-6.57,1.0,-4.33,1.93,3.85,0.93,3.07,1.93,3.43,1.85,5.58,2.93,1.0,0.0,0.0,2.93,3.0,0
1.45,0.0,1.0,0.45,-0.1,1.0,1.55,1.55,0.81,-0.55,2.24,1.45,1.45,0.0,3.9,1.55,3.13,3.55,4.3,2.0,1.0,0.75,0.0,2.55,-0.65,0
0.0,0.0,1.0,-30.63,-3.6,1.0,2.0,-2.7,0.92,1.0,2.3,2.8,2.9,0.0,-1.8,1.0,3.35,1.9,3.22,2.9,1.0,0.9,0.0,0.1,0.0,0
0.0,0.69,1.0,0.0,0.0,1.0,0.0,2.0,1.37,0.0,4.0,2.0,-1.74,0.69,4.0,0.31,3.25,2.0,3.06,0.31,1.0,0.0,0.0,4.37,0.31,0
